order_id,products
24372,34483 47877 9175
24435,45687 29509
24444,12341 25906
24477,18286 10874 34276 13829 432 42900 28745 20876
24494,31717 6552 48679 13176 10753 37067 36735 40706 17484 38456 9755 24062 12384 3957 33575 47759 27966 16387 11974 47209 33198 21903 24830 13874 35176 31444
24508,26558 21903 40777 47144
24511,21386 31596 17122 14233 47912
24517,13176 21903 20119 21267 27845 35221 4957
24541,37036 24852 30921 28204 36259 10613
24580,24852 4377 48927 29487 28427 48742 5077 28204 6347 8920 5450 10613
24582,22610 22046 6184
24590,24852 47626 5144 48726 21903 45007 8859 46802 38293 41065 49683
24646,44932 24852 21567 13176 22035 16262 726 1323 25513 28204 48628 5450 5785 19057
24752,44098 9808 47780 30420 13176 44116 1940 10603 28204 7781 47209 49683 48487 8022
24777,47626
24873,46042 41371 8523 20786 15374 41290
24883,49235 37646 5876 40706 30391 27336 29127 40604 10246 31040 49683 29328 13646
24912,11520 17794 44628 16154 29307 22935 27845 7521 25133
24950,24852 43910 46724
25009,15290 12218 29698 6099 7533 38664 13944 20743 9558 35221 24852 37066 43772 34050 18987 34702 19057 1263 37766 43632 35752 16797 47772 2229 40174 46031 46307 46817
25068,28985 24852 47766 48957 21903
25079,30489 28934 2962 16797 28289 25133
25095,1548 41844 23909 47683 40486 39276 32102
25154,31343 21376 43928 13535 23734 32839 26209 4920 12206 47626 13198 34034 27413 25890 486 27471 5456 16185 27966 37646 13848 44142 33401 38988 10369 20580 27881 8555 46107 14996 26497 22474
25164,5322 19660 21872 30784 6508 43713 6347 47823 48747
25192,47719 47766 38273 47900 7862
25205,27966 33000 21903 21137 19057 28985
25223,24852 49141 20842 45066 20314 49517 46642 4037 7075 42265 6975 46654 812 45948
25254,None
25388,18443 6184 9358 21313 6359 16797 4920 12899 49610
25411,None
25427,13176 5564 26028 36735 17957 32285 38141 1240 19240 26790 37349 42533 3321 8277 27966 43406 7963 23025 40872 14074 47209 45495 35689 44471 40079 31092 30489 23060
25537,13176 48865 43961 17706 4920 47209
25653,31717 24852 48679 37646 15290 21903 30391 30450 28601 46979 24964 24184 26209 17706 38293 47209 7156
25662,43889 19677 21903 13176 4658
25663,20084 24838 27966 1194
25687,27966 37646 47626 19348 9387 13517 45007 28204 22935 5450 47209 9825
25782,30489 30391 1360
25850,14084 24852 49075 19006 1090 25931 21927 432 10895 46979 7781 4920 47209 35547
26010,48270 18523
26180,33198
26185,35108 39216 17191 39928 27845 30353
26282,3880
26289,4137 23909 2120 4313
26301,24852 45066 47766 1760 13740 36856 49383 9076 38371 21115 44116
26320,24852 5876 27521 11140 19678 30489 4799
26383,16647 1117 9207 9076 49139 27985 49683 24852 40255 13029 48246 49610 19809 41116 19429 39921 9405 34619 44799 31883 26604 41950 17795
26393,9955
26413,37897 34243 26805 13176 43086 26475 8339 43789 18234 22935 27156 47610 21137 42585 13727 25197 9472 48197
26473,33768
26483,16797 24852 47766 35503 21616
26511,30489
26534,4724 26759 890
26601,24092
26626,33894 31394 39369 1181
26674,13176 33768 43394 34126 42265 27845 46969 4920 25138 41065 5883 47626 20632 28985 5456 8277 9808 21938 45007 48745 21903 42193 15872 21616
26697,34050 9839
26705,24852 4472 48802 45007 16616 9550 24830 46969 47209 35946 8277 28985
26707,24852 35883 21872 44275 22035 34335 37935 19446 47766 27730 8277
26717,24857 27966 6104 22220 30756 24838 1700 47766 3098 25466 46979 26165 33198 1172 39160 2078 43726
26720,34824 45368 7014 46720 5025 26209 27845 48230 13819 8193 44961 47626 6104 35108 5479 11068 44987 4756 18382 24964 9018 27323 47209 29926 30391 28842 10246
26776,14114 10467 45475 5077 12333 4920 47519 24852 5550 30315 20802 37725 34298 16696 29695 17949 4577 24024 4349 18104 41709 6975 8247 16797 21150 28632 42450 27179 8070 13740 14493 26706 38739 17122 23060
26778,26165 47626 32655 47766 46402
26951,4605 30640 39408 47766 26209 17577 32655
26979,26348 37710 13575 46149 6184
27093,None
27095,22124 8424 15290 40706 31683 22959 46906 31640 20600 47626 34 14947 12872 21137 42585 25890 28985 45066 45007 2091 19821 2295 47766 21903 28199 30489 4945 24799
27121,24852 39475 33787 11123 44632 33754
27125,23576 9808 34214 22035 21903 14218 4920 44632 33198 42719
27168,24852 21162 781 27551 1940 5479 10749 21137 4799
27260,4724 26317 39108 17157 23288 23423 8953 21137 35652 19691
27317,24852 47735 19691 5729
27357,7054 40706 21903 13176
27364,10429
27370,None
27373,31717 4562 13176 5876 4493 40672 9 17079 35419 36186 39877 45622 46844 43631 21137 25204 8174 30021 28985 27903 41276 8195 47599 37357 20694 44359 17080
27427,31717 13176 17794 19478 32880 30233 6680 18362 22716 40709 14947 41332 5785 44632 27966 45007 26668 47209 48720 47144 21903 15613 14126 30489 45276
27486,6473 35430 29934 37940 15134 46667 23165 38456 2745 32446 5450 21137 23198
27604,25659 4605 47626 16145 162 34126 26209 8193 19982
27632,39408 3459 24852 49605 23322 47977 40709 3696 40354 46049 4595 43459
27716,36640 13851 48736 5646
27738,24373 10017 25890 8087
27798,47626 28535 28199 14739 42265 24518 46906 12392 7808
27887,33894 38340 17631 9389 13951 47977 47877 31124 3499 11304 43631 36316
27919,48857 10761 13176 12283 40723 43394 16154 30884 44642 36164 48186 45013 33352 2228 17948 25138 30252 11018
27929,40332 6128 15866
27937,15399 5450 14651 27845 30489 21137 2611 260
27971,5819 27344 45368 5077 45013 31278 13166 19340 34594 20711 27801 29546 36316 46448 8228 46946 47629 6348 12817 16797 18327 42450 35386 14933 30183
27989,16797 4920 15902 36640 46738
28033,31717 8518 17803 20144 33000
28049,9092 5876 8736 45224 16908 21903 24964 3952 22935 5785 47209 19782
28089,24852 38200
28187,37317 39275 37687 43352 21385 5258 21288 22900 31805
28211,3599 36207 20754
28316,10892 24852 4085 2029 35909 49683 40332 10673 1511 44085 36070 24273 7413 44632
28363,27966 13176 48679 47626 9387 26369 21903 22825 47766 30391 2462 1025 20995
28369,8424 13176 21903 30391 920 1640 46979 22935 27104 12341 44683 41950 28985
28467,13176 37472 27086 49236 18465 27845 49683 47626 22035 40709 11452 35510 10017 21137 45007 24964 27156 47209 49235 30391 40396 40310
28493,28535 35121 34844 28790 35939 39194 12341 30233 17429 13662 46823 5449 27683 29127 21938 11844 34244 20995 41950 44359 39732 20520 39429
28634,39160 47626 13176 40174
28651,48857 27966 13176 23029 27521 44397 34126 39475 17487 42445 23644 8277
28707,24964 24838 47209 32864
28710,None
28715,12395 32655 35951 41330
28763,9196 45954 24852 3921 4210
28767,38444 6442
28777,24852 11182 3999 29487 28993 18439 14493 49383 4564 49683
28823,39408 32211 43822 48753 4269 27179 4313 41220
28858,5479 38383 47209 18465
28869,47626 13176 25931 45763 17487 27845 47209
28873,34243 27966 26940 5876 28986 43122 6046 17794 41325 432 11945 34126 44359 22935 27104 21137 47209 10749 8277
28926,40002 14371 17183 8490 6933 28465 40198 21463 37656 25588
28969,15780 26709 47890 17616 14005 4137 20738 23753
28986,1710 31564 4142 46107 21019
28995,43295 8153 4347 47145 36436 35289 32303 41625 9532 14783 12738 46475 20479 41565
29073,None
29096,None
29193,11512 27959 12614 22151 36189 47766 32831 28204 21267 27730 39928 44422 25890
29212,None
29213,30776 32134 24616 45603 45311 10052
29282,23554 11159 27521 19057
29283,47766 28851
29511,4605 17461 24852 8615 13176 2562 40706 21903 432 28851 36923 38734 21137 47209
29593,45531 24852 49141 37011 30352 47438 28204
29600,47362 24852 23909 47766 41148 9510 25146 30024 25340 25588
29615,47626 18765 47144 36865 12033 27695 7781 46616 44632 41290 9825
29648,None
29737,24852 46906 28782 31040 16797 14881 26604
29834,31717 24852 47626 37766 45066 43961 25824 44632 26604 8277
29848,19734 35914 35045 28842 24235 38200
29924,49235 18531 27845
29973,13263
29990,38124 7837 24852 23909 31960 16213 26698 28634 1940 20682 14372 42252 3562 37317 4565 35093
29992,27966 13176 21903 27104 21137 47209 32655 38689
30016,3880
30052,13176 31040 26209 5450 8518 49683 8193 36256 24852 47626 13660 21137 10749 34358 34969 31766 47209 41950 4605 11408 40723 46543 24184 4332
30090,20114 34407 14947 3562 12630 44632 8277
30151,8803 15200
30163,39408 24852 17600 19348 17794 6948 45437 44765 5077 12099 16797 8193 14992 45747
30202,40063 39275 25630 22594 14321 14870 45494 25513 11777 21137 32655 49509 32747 26604 44397
30213,12341 10326
30223,46881
30284,14715 12341 21195 9076 33120
30307,3957
30315,49075 13176 37646 18027 26351 30391 10603 15200 16083 16797 21137 21083 43858
30525,12206 24852 48679 13176 37646 17454 44008 10768 17553 26915 5450 27845
30542,20794 24852 5876
30604,8424 13176 28553 47766 21903 27521 43768 30450 29871 42265 26800 20082 46802 28289 19057
30787,39947 13176 24518
30796,27845
30811,4605 24852 5764 43772 45066 7673 35951 5025 45007 44628 23385 27235 30720 26497 21910 27104 20015 42768
30919,39993 24852 5025
30928,26384 43295 13176 22035 47766 22825 21903 1503 22290 7753 24518 43086 10070
30995,43895 13176 11182 34969 17652 11440 27845
30999,49235 34448 9339 13870 13176 24838 3822 39475 27695 39409 39928 4920 47209 329 45123
31010,41808 42736 40598 9076 13500 4920 27832 10970 37247 24852 5808 37354 36186 30808 49610 4347 32085 9387 34487 23529 29553 27179 45862 27020 41306
31052,4557 13176 43352 21903 38768 19887 6184
31192,47842 41116 4895 3260 30106 4770 48496 13029 13944 34160
31360,8571 4724 12341 13176 46129 43352 5769 16283 42224 16797 17122 31805
31367,43772 3682 27086 43279 40332 8192 46650 8195 21019 28571
31381,41178 13806
31458,None
31500,22624 27086 21288 28427 4947 16446 24852 48171 13829 32303 44533 47329 46979 131 25146 26985 34234 14852 41771 7644 4756 47141 21372 13070 5653 11883 37011 29487 28993 40396 10673 34047 29584 19097 38508
31639,4605 47626 14947 29987 28842 46979 41787 42265 26209
31650,48679 46496 9028 44560 260 49683 14161 24852 43772 13829 12477 13431 21137 25890 44632 35503 18581 7559 16797 47209 25767 10369 17795 29487 5646 162
31731,31717 13176 22825 28985
31766,24852 18027 45066 36216 35951 41787 28465 4799 24799
31805,43394 24852 27966
31918,13176 7175 21903 22537 36011 5785 21137 49683 37807 21616
31926,4635 32478 26221 11492
31927,38371 32650 17758
31954,37141 27966 21405 6714 23737 47209
31986,8843 27839
32002,24852 48527 28199 9076 4210 15160 19604
32050,4605 47626 39993 33731 14764 12419 24964 10017 16083 8518 8193 2078
32059,27945 21903 27191
32075,40706 44142 41220 43876 4920 17634
32097,21003 24852 38185 11182
32109,27344 42093 45535 9076 27845 28849 24852 47626 3599 22035 29987 29370 5479 41787 25890 47672 44632 30252 39619 5456 42828 45066 162 45578 4799 14992 35951 21903 39475 28597 24799
32136,25965 13176 33037 22035 44008 29447 17794 4163 21376 38383 14678 22935 30489 21137 12341 19057 35221
32139,24852
32180,29615 877 24852 5488 11983
32193,24852 38689 26604
32270,30776 42030 17871 46755 19678 22286 9421 47209 28985
32360,None
32373,48716 13176 10337 24838 2397 10358 19678 31504 41458 22935 21137 10749
32394,24852 21872 38533 5876 47144 37067 24838 36695 45535 10749 8518 49683
32403,49235 11520 16609 5769 37807 24964 42244 8859 22935 5539 33198
32407,36165 37646 26369 34126 24964 39475 44910 39928 5785 47209 32655 38777
32452,27104 28985
32462,13176 6104 3339 47734 27845 30233 42719
32586,16797 41565 1511 43352
32635,12341 13176 23985 30827 22802
32690,23288 38837 41697 20119 2855 27104 16825 8518 13851 21709 36149 38383 46823 16759 22935 5120 9839 16848 35986 28342 22556 40516 47209 25533 24242 30391 24184 30489 1542 30353
32706,48453 22832 22170 40706 44560 36724 44349 22959 30233 31730 14386 11399 10339 30440 39877 34166 4952 46676 45221 38533 27966 31257 9138 9405 36011 17284 49519 37257 43154 29864 5393
32714,None
32728,None
32790,None
32878,20119 24852 45007 11665
32883,30776 24852 11512 19660 39877 24964 39732 5450 38293 21137 43961
32954,44919
33006,8424 13176 30571 37067 17526 32950 35951 47766 20082 38313 12732 8414 28204 9550 15598 27104 47209 44201
33031,3676 8958 24852 34986 34886
33047,11440
33087,29034 16185 29509 25408 5110 43903 13966 32553 12916
33115,30622
33118,47231 29801 1112 33071 41387 22400 46683 41950
33135,30776 40706 46667 10436 24561 30233 13166 37335 24852 1158 3599 29447 20345 4472 23375 16142 2966 25513 3952 43249 41951 27966 14702 12125 38293 48745 22281 21903 47766 30391 18224
33154,None
33171,24852 47626 21846 17915 18434 34134 33106 26209 47209 22115 25598
33323,34766
33352,29484 35140 13176 43192 20392 28204
33475,40742 37923 3298
33505,24561 26298 12745 40604 38890 27845 16797
33529,24852 24489 31683 45603 21137 47209 19057 28985
33545,34466 17795 15290 22142 15950 2770 8809 29629 47766 32959 29987 41463 44359 30994 27104 4920 8955 49683 19156
33563,31717 4562 47792 34969 43154 33129 4947 4086 3800 30353
33611,43014 38241 1069 13249 4988 43845 23296 46817 9760 48808 25146 14147 8390
33632,47626 46979 47766 23909 26184
33639,4472 12576 44632 9913
33707,46842 39993 20156 19348 41373 6448 47766 7644 36422 31865 35234 48645 7116 43631 37374 5386 47941 37376
33832,31717 20307 5876 21938 31635 10129 24838 40706 47766 27521 34243 28289
33895,39094 24852 37646 21938 40706 39448 7893 8859 48246 4945 21603
33938,41787 10804
33946,40680
33951,41844 13176 16900 36011 40310 45123
33969,24852 47141
34042,30776 21709 21872 4232 43255 20995 7877 25890 21910
34061,24041 43522 24852 27966 10248 22963 32648 27086 47866 24964 5077 28204 33787 4210 25640 25340 4957
34078,24489 40706 43768 22935 26209 16415 8518 19057
34168,37687 44477 7963 40001 42123 20995 2191 34584 33433 2086 24857
34218,21137 47209 11520 25705 39928
34233,11512 8379 29447 32786 36410 11325 29686 22123 45885 17949 47209 30233 23879
34362,None
34416,3957 5479 13176 7781 13166
34417,27690 27966 5876 25931 22963 18883 5258 30391 5161 3957 42265 47209 19057
34418,4605 17461 24852 47626 19348 46785 20114 28934 45066 18883 47766 42265 46654 41909 21077
34454,5785 30233 24852 21903
34474,30233 15872 29447
34518,6901 13176 5782 38768 42447 16797 4920 30827 36472
34523,49235 11109 5115 13176 21903 4658 5015 22935 42002
34550,21137 36724 27966
34571,44202
34585,34448 47626 29926 35628 9387 24838 14183 22825 20119 41787 33787 21137 27845 4920 31869 49683 44632 12916 44661
34632,24852 21174 34969 20574 20995 42265 39475 8138 13447
34682,35921 48364 8174 37067 27104
34692,16381
34696,28413
34707,11422 15343 23614 5794 44156 7177 24852 7131 14183 1940 23296 5785 42372 31964 3389 22021 24838 33548 33791 46817 48626 21949
34815,38768 13176
34817,46088 5422 43298 3676 41131 43892 40028
34826,13176
34858,24852 14852
34905,16797 17207 21288
35068,877 27086
35125,40706 20574 1577 45946 47156 8518
35202,16797 4920
35214,24852 27521 10 21616
35379,24852 37718 21903 46932 17122 19354
35386,41131
35417,24852 47626 44949 9383 40706 44514 19173 45007 27086 6128 33129 3776 34024 28079 16797 8518 9366
35447,40706 26209 49683 35547 24852 47626 2562 3583 22935 13629 1203 10749 39121 21938 43768 47209 21009 20280 41950 25533 48745 33000 21903 22451 44359 46913 21195 24830 21616
35524,35163 21938
35600,24852 17191 9199 29487 29640 15650 7527 27323 27356
35632,8571 9387 32478 33000
35635,31343 34429 13176 1090 22035 29447 11009 7948 48056 10926 30391 48277 3896 18176 40604 30489 47209 32655 21009 19816 33754
35668,8424 20114 17794 26209 8518 47630 24852 47626 7628 42585 37646 21938 45007 24964 28204 38293 2295 7156 8239 30391 29487 28842 26497
35746,30489 21137 20723 21376
35783,45190 16185 1916
35823,19511 2124 4210
35840,17207 42265 30827 37687 33768
35859,24852 21903 6774
35866,4 24852 34234 11182 6438 29487 9076 49683
35868,33494 21780
35887,8174 13176 45007 26620 19057 45948
35913,21903 13176 39275
36011,None
36031,48356 37496 13176 37646 8929 17526 42450 35951 18594 45007 47630 37503 33787 9076 18465 19204 12889 19057 20316 41950
36049,21137 12341 13176 21288 6184
36152,43295 40545 17160 34969 47937 42265 19053 21137 49683 42768
36274,13176 19261 35951 30561 35510 28204 22935
36320,1463
36340,47766 25890
36350,21879 21435 11993 44632 28427
36450,21872 26369 21903 5479 13798 47209 9365 12699
36498,10106 24852 40706 24964 4920 28465 45599 44910 30639 21137 44116
36535,23634 5564
36564,27690 24852 48679 10753 43643 22035 30391 6532 16617 21137 44632 8277
36679,9339 24850 20119 24561 5450 24852 22035 13113 21137 44632 42719 10761 26317 27966 31766 10070 26683 11712 26344 30382 26706 44116
36727,44980 24852 23909 37940 37158 28204 33909
36740,29805 2010 26312 36058 18927 10374 25976 25495 20463 35199 13841 7393 3176 27726 36126
36750,30591 49235 46562 33783 13176 13914 3798 38928 6184 41400 26348 14414 17313 46061 13575 36472
36763,13176 24838 15984 24964 38312 42585 8518 48220
36791,37067 12756 4508 36724 23848 1402 42507 12341 32655 19370 41806 10385 34525 9092 40516 45007 24125 5161 43654 19677 39275 15981 16868
36797,49191
36825,9755 40146 21903 29487 3957 47209 21616
36860,36550 6046 11140 14947 21295 24964 34126 14781 47734 26209 35504 41950
36863,13176 34050 27521 45007 27086 32177 24964 5479 17872 22935 21137 10749
36878,46175 42450 432 14947 45541 46049 44310 45681
36887,None
36898,15541 19660 38768
36908,47626 25842 31635 33232 47766 41458 31678 27829
36939,None
36966,28199 5077 27307
36971,40691 44389 13176 11712 13023 26201 35670 31461 14467 3627 13517 10539 19322 3952 31678 13338 27104 13874 486 329
36977,43352
36983,23576 13176 5876 23288 24489 11896 11143 20790 890 42536 22935 28985 34262 47209 13646 17461 49235 24838 21903 30391 26620 24082
36998,21137 27966 26604
37040,13176 1511 7781 20082 30635 10831 47209 14218
37143,17316
37147,27966 35168 17526 21903 47766 27086 39475 46650 34497 27156 39194 44229
37150,19893 4656 27845 9964 24852 47626 21230 45633 36189 1360 27966 45007 27336 35921 23165 27156 47209 33043 11707 24184 44422 2078
37177,47242 20144 35628 30696 21929 29487 28993 42460 46041 43209 31981 26209 16797 26985
37243,48720 17454 42450 2452 4920 11440 21137 41290
37269,29879 24852 8239 22559 39696 47686 5077 4210
37291,31343 24852 26047 47144 21938 25330 45066 21903 14870 14947 2091 4294 28465 7781 46906 4920 47209 49683 13646
